id,name,lat,lon
1352920112,"",50.7907263,6.1632598000000005
2142835434,"",50.7891685,6.1334290000000005
2290866846,"",50.7104506,6.180960300000001
2305261993,"",50.798303600000004,6.058705300000001
2142837224,"",50.79743070000001,6.1519357
2402868925,"",50.7668352,6.1588004000000005
1289433253,"",50.7499872,6.1344519
3624586503,"",50.7679233,6.094639600000001
323076640,"",50.717921600000004,6.4399804000000005
4970163806,"",50.785110700000004,6.0899646
2297383907,"",50.702713900000006,6.177682600000001
2598584992,"",50.7806155,6.0111112
1140979877,"",50.725133400000004,6.11336
2369698904,"",50.746788300000006,6.166004900000001
2537099548,"",50.745899200000004,6.1950818000000005
11329340375,"",50.6974881,6.0407647
2428614509,"",50.751372100000005,6.1535986000000005
2159907046,"",50.7712835,6.079216000000001
1309541370,"",50.705355600000004,6.072867100000001
2276138636,"",50.704960400000004,6.181617200000001
967002010,"",50.8159452,6.2666719
2598584990,"",50.7442416,6.0729313000000005
1039950768,"",50.8375752,6.1950282
8615123426,"",50.757606900000006,6.080694500000001
3551688412,"",50.790647400000005,6.0952878
323074172,"",50.714815,6.3852241
1336814235,"",50.7797837,6.0699116
1419392134,"",50.7571479,6.1074639
1354197830,"",50.786056800000004,6.0643298
2416862814,"",50.7550006,6.1678891
1318593250,"",50.7649113,6.0962177
1726754329,"",50.727718800000005,6.178245700000001
1592415628,"",50.917074500000005,6.3613584
2081528575,"",50.7961437,6.134636100000001
549265053,"",50.876701000000004,6.1780518
1671711232,"",50.752756100000006,6.0545875
2356683758,"",50.7359699,6.1504057
323074085,"",50.6900568,6.3551038
1274824475,"",50.7591053,6.0973785000000005
1352910901,"",50.7819335,6.174645600000001
1659031882,"",50.8000519,6.050219200000001
1725878340,"",50.712934100000005,6.1243656
2329966229,"",50.7598757,6.1327476
1700703934,"",50.752787700000006,6.0833152
1903076009,"",50.781323500000006,6.1618333000000005
1309541367,"",50.70603070000001,6.0757883
1309939215,"",50.7009175,6.0624314
1792797852,"",50.7887136,6.110601300000001
3546870168,"",50.7759926,6.1523895
2082111307,"",50.795952500000006,6.1520248
385554363,"2189 Willi-Bleicher-Straße n.Hs. 2",50.831763,6.472143
2207527625,"",50.7789085,6.0956662
5006932556,"",50.790311100000004,6.1018499
6830653188,"",50.837643,6.1950712
1323770067,"",50.7586853,6.0939424
2339817997,"",50.7584892,6.1433670000000005
2400934821,"",50.7737795,6.168337
