id,name,lat,lon,is_substation,is_transformer_node,voltage
1365415263,"",50.666794700000004,6.3326582,true,false,""
5868328492,"",50.627965700000004,6.041696300000001,false,true,""
10710758594,"",50.8426313,6.4557568000000005,false,true,""
1357474720,"",50.6922392,6.3583639000000005,true,false,""
1311046720,"",50.8638726,6.1917819000000005,true,false,""
2400934820,"",50.758603300000004,6.170711600000001,true,false,""
3545019980,"",50.789942,6.1057022000000005,true,false,""
5363176023,"",50.639140000000005,6.0347374,false,true,"15000;400"
1303562761,"",50.8022238,6.1671119,false,true,""
13299015848,"",50.911869800000005,6.4074419,false,true,""
9461602979,"",50.8680217,6.018120400000001,false,true,""
10703906177,"",50.7966348,6.1120185000000005,false,true,""
385554363,"2189 Willi-Bleicher-Straße n.Hs. 2",50.831763,6.472143,true,false,""
1352920112,"",50.7907263,6.1632598000000005,true,false,""
5327812153,"",50.6288008,6.033856200000001,false,true,""
2378798237,"",50.881454500000004,6.4882947,false,true,"380000;unknown"
7640486905,"",50.7470244,6.2445753,false,true,""
5445919144,"",50.6219333,6.0739326,false,true,"15000;400"
9278923847,"",50.6315217,6.020841900000001,false,true,""
1282001613,"",50.776518200000005,6.1000245,true,false,""
1304736197,"",50.762237600000006,6.4697953,false,true,""
907352214,"",50.810979,6.2556006,true,false,""
1266918614,"",50.7771599,6.098109600000001,true,false,""
1795105089,"",50.791851,6.1162185000000004,true,false,""
332575321,"Station Waldstraße",50.741073300000004,6.456009000000001,true,false,""
2378798233,"",50.881311600000004,6.4884629,false,true,"380000;unknown"
2142835434,"",50.7891685,6.1334290000000005,true,false,""
1662111655,"",50.761344,6.0632033000000005,true,false,""
5632845629,"",50.623385400000004,6.0399286000000005,false,true,""
3546870168,"",50.7759926,6.1523895,true,false,""
5758203744,"",50.6265518,6.0273474,false,true,""
1308303540,"",50.7392264,6.0428084,true,false,""
9507915695,"",50.607061800000004,6.1054642,false,true,""
1289453046,"",50.7633012,6.151167900000001,true,false,""
331738212,"Station Bildergarten",50.7367228,6.4829053000000005,true,false,""
2290866719,"",50.7060922,6.1801288,true,false,""
1673123728,"",50.73905370000001,5.995249500000001,true,false,""
9888581077,"",50.8368619,6.080901600000001,true,false,""
10240168819,"",50.8368374,6.3192778,false,true,""
9956393644,"",50.878909300000004,6.088259000000001,false,true,""
7857081376,"",50.9061797,6.359577000000001,false,true,""
2400934821,"",50.7737795,6.168337,true,false,""
10703906204,"",50.764485,6.1653026,false,true,""
1254559202,"",50.759027,6.1101258000000005,true,false,""
2046233132,"",50.7930172,6.1315151000000006,true,false,""
392671578,"",50.812087000000005,6.509560700000001,true,false,""
5403274075,"",50.621816,6.0277383,false,true,"15000;400"
6110920420,"",50.630217300000005,6.017152500000001,false,true,"15375;400;230"
9312532644,"",50.7760904,6.067604200000001,true,false,""
1289420273,"",50.7611319,6.120728700000001,true,false,""
10240168804,"",50.8372486,6.3188567,false,true,""
2598584991,"",50.7753722,6.027003700000001,false,true,""
390275442,"",50.815798,6.5227605,true,false,""
10710776386,"",50.813225,6.440446400000001,false,true,""
11697373658,"",50.871645,6.4531508,false,true,""
1325658617,"",50.767466500000005,6.099588000000001,true,false,""
12046067050,"",50.9120204,6.406969800000001,false,true,""
2598584990,"",50.7442416,6.0729313000000005,true,false,""
