id,node_ids,is_power_line,is_power_transformer_way,length_km,voltage
1119606384,"10240227927;10240227957;10240227960;10240227986;10240227973;10240227965;10240227974;10240227981;10240227969;10240227943;10240227935;10240227954;10240227945;10240227948;10240227951;10240227953;10240227928",true,false,0.135300047394096,"110000"
1150649434,"274973657;10703906188",true,false,0.10360569109472088,""
1150792818,"10703906187;274973757;1532896988;274973657",true,false,0.15832395270059024,"110000"
115337333,"1303562607;10703922107;1243707739;10703906201;10703922118;10703922111;10703922113;1303562822",true,false,0.05908091682741676,"110000"
1119597561,"10240168792;10240168793;10240168794;10240168795;10240168796;10240168797;10240168798;10240168800;10240168799",true,false,0.1970110387014138,"110000"
1119544050,"10239765780;10239765781;10239765782;10239765783;10239765784;10239765785;10239765786;10239765787",true,false,0.18005913085327244,"380000"
1150692045,"8511349391;10704274508",true,false,0.022890203342382533,"110000"
1448688308,"13291260255;13291260249;13291260261;13291260250",true,false,0.03155220691388578,"110000"
1150803276,"10705300721;10705300722;10705300723;282414885",true,false,0.07064380547139444,"110000"
158015376,"1702522851;10710824716;1702522848;10710824722;10710824719;1702522840",true,false,0.04137389046047604,"110000"
1119544036,"10239765779;291643886",true,false,0.17064810785092627,"380000"
1119597533,"277106553;277106556;1304736151",true,false,0.20153121151597653,"110000"
1119544047,"10239765764;10239765758;10239765760;10239765761;10239765762;10239765763;10239765765;11741245435",true,false,0.22164985877866217,"380000"
26593932,"10239765800;291643870;291643846;291643844",true,false,0.5059562971430119,"110000"
1150649439,"10703906203;1303562607;10703906197",true,false,0.03536796997591551,"110000"
115337354,"8071414200;8071414198;1303562673;8071414209;8071414194;1091410618",true,false,0.13318334721906877,"110000"
657913478,"6161606864;6161607100;6161606860;6161607127;6161606864",false,true,0.013483506522284293,""
143072418,"12045352567;13252083602;1565625951;12046034155;1565625941;10704248385",true,false,0.16022918029385705,"110000"
1448688310,"13291260251;13291260253;13291260263;13291260261;13291260248",true,false,0.037140943118104904,"110000"
1119606396,"10240227933;1303562802;10240227929;10240227930;8071414150",true,false,0.06604136975315585,"110000"
1448483648,"13289639359;267227074",true,false,0.3104980120767587,""
1119544032,"10239765684;291643896",true,false,0.13666267216446656,"380000"
162275037,"1741882285;1741882304",true,false,0.06412055572297587,"150000"
842193691,"266515034;7857099185;266515035;10703906183",true,false,0.08229407532328044,"110000"
1300536025,"1307334568;7857081365",true,false,0.01801270404121442,"110000"
1150692042,"10704248404;10704274506;10704274507;10704274508;10704274509;10704274505",true,false,0.052377487334851494,"110000"
88715832,"292431365;1026492790",true,false,0.4364609441428336,"380000"
1119597539,"10240147097;277718158;10240147098;10240147099",true,false,0.05032965355523432,"110000"
1300443936,"12045352564;12045352565;12045352566;1026486364",true,false,0.05244180452097745,"110000"
1300531684,"10704248393;4951587975;4951587996",true,false,0.029735021684448647,"110000"
115337308,"262767579;262767580;262767673;262767674;262767675;262767676;956241780;1091410602;1091410618",true,false,2.1555073199520716,"110000"
25426565,"480296368;1307334599;277106536;10240168770;3118132931",true,false,0.27373955928485416,"380000"
115808260,"1307334614;10240168787;10240168823;1307334606;277101675",true,false,0.2956202952989377,"110000"
1300531685,"4951587989;4951587976;10704248390",true,false,0.030530344674231807,"110000"
677531080,"1207484448;6343938487;6343934184;6343938485;6343934181",true,false,0.09371775391825966,"70000"
162275028,"1741882259;1023519517;1023519587;1023520273;1023519976;1023519350;1023518896;1023519735;1023518552;1023520154;1023519037;1023519458;1023519911;1023518673;1023519602;1023519205;1023520034",true,false,4.223354043809879,"150000"
1119597545,"1304736151;10240168740;1304736190;10240168739",true,false,0.03873137126807888,"110000"
693330222,"6508998319;6508998318;6508998317;6508998316;6508998315;6508998314;6508998313;6508998312;6508998311;6508998310;6508998309;6508998308;6508998307;6508998306;1314649263;9944993309",true,false,4.583813231902294,"110000"
115808259,"1304736257;1304736291;1030677864",true,false,0.28879714622857044,"380000"
204863393,"1529772045;277106679",true,false,0.09754606496160359,"110000"
